Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
BRN3B	5458	5.8737	0	0	1.9564	0	1.0954	0.4035	0	4.4431	0.3068	0	0.4954	0	8.1904	1.0168	0.4136	2.8351	0.6817	0	0	0	0	0	4.6655	1.4794	0.702	0.3099	0.6542	1.4036	2.0622	2.0866	0	0.5354	2.5526	0	2.2868	0.949	0	1.1039	0	1.5645	0.4212	0	0.969	0.4916	0.7672	0.8633	0	2.5218	0	1.5959	0.445	1.173	0	9.0732	0	1.8118	3.365	0.3169	9.8854	2.365
POU4F3	5459	0.8391	1.3803	0.346	2.9347	0	2.1908	2.8243	2.3419	2.5918	2.1474	0.672	2.4768	2.5316	1.7243	1.3557	1.6544	2.4807	1.3634	1.8207	1.5032	0.6819	4.1442	0	1.6663	0	1.755	0.6198	0.9814	0.3509	1.7676	0	1.6565	1.6062	1.9145	1.912	1.8295	0.949	1.0819	2.2078	2.7844	1.5645	2.1061	2.4615	0.4845	0.9833	1.9179	1.7266	6.2167	0	1.1785	1.9948	0.8901	1.173	3.2422	0.6481	0.7522	2.5365	2.6172	1.2674	17.0248	2.365
POU5F1B	5462	5.8737	13.4231	5.0588	2.3347	3.5305	89.6431	13.3145	1.6728	7.4051	12.5777	2.6882	8.6737	2.17	3.4486	3.0368	10.5263	8.9483	11.2041	2.731	6.7869	5.1142	4.5586	20.2529	9.331	4.4383	14.8157	3.5268	9.4865	3.5091	4.2835	9.5879	6.6262	4.0584	6.1264	6.2141	3.2016	6.1684	10.0577	8.3786	5.3228	4.6936	9.7304	19.2692	1.4535	6.3913	4.9866	7.3379	6.341	12.1397	4.5725	8.7772	9.3458	14.6628	12.969	11.7596	4.8256	4.7106	3.3762	7.6046	14.0043	9.46
POU5F1	5460	0	0.3451	0.346	1.3043	0	2.5559	2.0173	0	1.1108	1.5339	4.0323	2.982	1.085	0.4311	0	0.4136	1.0632	2.0452	2.731	0	0.6819	1.2433	0	1.9995	1.1096	1.053	1.5495	1.3085	0	0.8838	3.6515	0	2.1416	16.3433	0	3.2016	1.898	2.1637	0	5.1047	9.3872	0.8425	3.6922	0	4.4248	1.9179	11.0543	1.3321	1.5131	0.3928	4.3886	0.445	5.2786	3.3071	1.0402	0	0.3624	0.3739	0.3169	0.5492	0.3942
POU5F2	134187	0	0	0	0	0.5044	0	0	0.3346	0	0	0	0.4954	0	0.4311	0	0.4136	0.3544	0	0	0	0	0	0	0.3333	0	0	0	0	0	0.8838	0.5216	0	0	0	0	0	0	0	0	0.4641	0	0	0.8205	0	0	0	0	0	0.5044	0.3928	0	0	0	0	0	0	0	0	0	0.5492	0
POU6F1	5463	1243.1299	591.0973	1065.3979	840.2937	798.3861	1313.0078	915.8765	1629.9766	465.7827	1117.2636	622.6478	713.808	467.2694	954.8227	409.4221	1080.7569	1244.2633	1258.1167	1330.9058	1300.2631	1427.5486	739.3286	1058.6207	1214.6963	739.3435	480.8705	1159.6808	1188.4239	1155.8909	1262.6577	1671.8832	1040.3092	1287.6456	1387.3644	907.7438	1005.7502	725.9786	1297.1511	1234.7178	896.1108	907.9471	1133.9511	970.6408	1623.5465	1035.3982	1250.0959	918.0965	915.1865	1522.1284	1770.4521	910.8318	1427.6814	1075.0733	916.6281	1118.6001	1563.8928	987.0459	1145.218	1115.9696	989.6341	997.2408
WTSL	11281	0.4196	2.4155	0.346	0	0.5044	4.3816	1.6139	0.3346	9.9969	0.9203	14.4489	31.7028	1.085	1.2932	1.3557	0.4136	0.3544	0.3409	41.8753	1.1274	25.2301	0	0	0.3333	5.178	0.702	6.1982	3.2712	0.7018	12.6678	1.0433	2.2087	4.8186	0.6382	1.434	3.6589	5.2195	1.8031	2.7598	0	2.086	0.4212	0.4102	0.4845	0	0	0.4316	5.7726	1.0087	3.9282	1.9948	0.445	0	4.6318	2.9164	0.3761	0.3624	1.1217	0.9506	0	0
PP14571	100130449	1.2587	3.4507	3.1142	2.9347	3.5305	7.3026	4.0347	1.6728	1.8513	0.9203	8.0645	1.4861	4.7016	3.4486	3.7282	2.4816	8.5054	4.772	42.7856	18.7899	10.2284	2.4865	2.8736	12.3303	4.4383	7.02	7.7477	2.617	1.7545	7.9542	4.1732	4.9696	7.4956	7.6579	3.3461	4.5737	7.1174	3.6062	11.0391	14.386	5.2151	2.5274	8.2049	6.2984	1.9666	4.603	2.1582	4.4405	6.5566	9.8206	13.5647	3.1153	7.6246	22.6957	17.4984	2.2567	11.5953	7.1039	2.218	0.2746	3.5475
PPA1	5464	2105.7269	1178.0538	1983.045	2962.0596	2522.2544	2481.0589	2258.6242	2709.6019	1115.9532	1210.2155	1305.4435	1202.7245	1096.9259	2012.6713	2520.5897	3233.1713	2656.8619	1830.7627	2285.3892	1912.4389	2378.4521	1965.603	4230.4598	1872.5319	2249.8382	1749.7367	2318.7418	1937.5268	1599.0876	2076.3442	1315.5973	2288.7907	1496.453	1461.3912	2175.9082	2327.0838	1887.07	2150.7393	3018.6284	2625.6835	1346.5362	3055.1811	2385.9877	2304.2636	2483.7758	2852.7043	2588.54	3012.8774	3980.3303	1460.9078	2424.8953	1668.8919	1273.3138	994.4419	1855.4763	2992.3836	2283.5402	2070.2161	2737.0089	2312.6244	3304.6906
LOC92033	27068	624.292	544.5135	511.0727	359.9861	728.2814	518.4847	540.6496	750.4182	504.2894	607.7153	812.5	551.3313	722.9656	519.8718	735.8075	783.7866	763.7105	358.9263	529.8134	375.047	486.8735	603.8127	967.2414	436.5575	534.8128	454.1945	492.446	446.5177	644.9689	542.6541	491.9144	385.4224	421.898	461.3912	576.4818	434.0414	722.6572	514.2445	553.0564	520.2176	717.0749	732.519	522.6527	538.7597	990.6588	553.5098	613.3592	396.0924	944.6476	390.4658	731.6976	498.4424	260.9971	362.6679	359.6889	912.835	478.6665	644.2085	493.0292	236.1502	353.173
PPAN-P2RY11	692312	207.3715	22.764	66.8443	232.9508	143.0791	0	120.5487	172.9609	105.3565	74.3983	78.9516	412.8248	0	255.9571	121.9387	268.4024	172.2867	104.3375	97.9381	140.2443	35.2097	184.9896	0	63.6641	53.0633	389.9789	184.8423	181.8128	29.8342	106.7131	97.4648	137.6588	0	0	42.1272	177.8563	143.312	92.9751	0	7.8566	111.5873	43.9722	238.8203	20.7413	67.8417	68.1051	32.878	0	159.541	360.6623	145.7411	373.7339	346.7507	188.3418	61.5943	190.8905	275.1046	122.9604	288.5805	36.5072	87.4813
MGC14226	56342	253.434	435.559	394.1938	514.6008	246.5868	579.8266	351.2528	293.3121	395.1859	289.9578	269.1297	473.5059	484.991	284.6535	403.6367	604.6324	285.3584	577.5305	276.6363	403.2431	381.8275	248.1392	808.6207	563.3425	247.7596	497.3254	311.0777	382.0948	367.5375	536.3261	460.5686	576.9188	524.6955	399.4895	516.4293	395.9061	267.4353	439.3689	468.6077	618.9893	268.2381	458.7068	344.4995	456.9767	307.2075	387.8558	522.9092	494.6714	517.0496	663.7094	582.7648	367.5701	450.3226	433.0987	480.2236	333.7094	478.6557	289.8003	542.6648	718.2756	1067.1462
PPAP2A	8611	929.7713	775.6384	698.0796	445.0035	1142.3326	687.9087	590.1634	753.0043	1493.2076	1949.4931	989.3246	458.67	1315.9421	961.487	749.2832	783.5095	1118.1855	357.9514	603.7415	870.0789	742.0968	755.9677	1429.8103	627.7564	1523.5876	474.3735	588.899	1018.6491	574.1697	576.0588	701.1111	844.6659	390.6037	504.9904	672.3184	598.099	1881.0107	792.3224	945.7541	597.2711	1453.5342	1235.9056	1141.787	499.4622	934.4199	877.5144	1495.0038	375.8659	836.3182	632.1657	761.1131	627.9662	715.5367	553.8258	405.9981	1031.5411	806.2759	528.8866	454.249	828.0113	1136.823
PPAP2B	8613	12402.3495	4589.717	6188.9273	3934.0873	15112.8483	2192.9712	6658.4628	1273.001	11647.1603	1219.4187	6822.5806	11592.322	7050.6329	6658.7565	3675.3093	2341.8468	6917.6929	1191.9898	4849.7952	2943.2544	6225.0256	7000	559.7701	6789.9692	5639.9445	4220.4282	3614.7827	4512.6088	7373.2784	4804.3448	8426.7084	2863.0591	7306.117	6821.3146	6342.7342	6232.9988	4876.8683	2988.0995	7461.8463	2954.706	6557.454	2444.3976	1921.1795	2957.8488	4701.5733	2572.6889	2975.7203	2933.8366	6772.4121	1461.3006	5726.7106	7068.0908	6363.6364	6714.2195	9393.7135	2793.7941	5207.3557	7786.5849	2298.4791	546.166	819.866
PPAP2C	8612	138.4519	139.7516	158.1315	43.3679	243.0967	169.0552	208.1904	33.7906	112.1877	270.5729	94.086	53.0031	116.4557	280.6273	544.3145	42.6016	107.3802	73.9668	238.5071	130.0263	212.0696	94.9026	797.7011	57.319	673.1392	228.1502	287.9058	43.834	63.5143	60.6877	50.0782	303.6996	71.2087	37.6516	83.652	178.8305	49.3476	18.031	224.6447	49.191	268.5771	186.6049	116.92	58.624	244.3461	566.9352	1485.702	82.5933	50.435	296.974	97.3469	159.7686	130.2053	246.4104	33.0525	444.9459	49.6422	71.0387	68.1242	30.2053	63.8549
PPAPDC1A	196051	646.1087	154.5894	374.0484	146.7335	1502.9631	123.0488	288.8844	230.5119	124.7765	616.3049	312.836	13.87	565.2803	528.9243	153.5333	210.1127	533.357	296.8896	103.3227	423.1492	239.3454	616.6598	560.9195	475.2145	491.9094	111.2671	587.898	355.2514	602.8599	687.0083	606.1555	526.2286	96.3726	208.679	343.2122	279.9087	392.4081	307.2485	64.0265	157.3183	297.2601	417.4389	447.1676	608.5271	366.2734	336.402	394.5182	236.6785	565.3764	339.006	260.5226	449.9332	724.9267	879.1107	188.9177	457.7339	479.0289	634.1135	525.0317	255.0971	527.7887
PPAPDC1B	84513	200.965	514.8378	368.1661	373.6812	566.8894	593.3364	287.2705	484.7775	236.9642	410.1542	390.121	142.1672	298.3725	238.8134	190.1373	133.1817	303.3578	625.8202	164.7701	311.9128	217.8657	220.8869	609.7701	441.223	195.2843	424.0084	423.6461	453.06	292.3063	245.6968	524.7783	459.4147	386.026	357.3708	268.6424	326.5601	412.3369	467.0032	469.7116	411.6262	275.8783	410.6992	443.0651	576.5504	378.5644	455.3126	330.2039	517.762	324.8014	517.7404	359.4654	229.6395	205.8651	227.4201	544.394	404.7015	236.6156	294.9974	637.5158	317.7044	472.2113
PPAPDC2	403313	187.5393	241.2008	251.2111	85.7576	156.3485	97.8549	94.4119	176.3131	124.4062	267.5052	152.5538	263.0341	160.9403	198.7238	319.6068	86.8576	203.0655	167.7035	338.6436	132.6569	189.226	242.0224	305.1724	288.9278	244.1054	243.9452	252.5761	188.4206	198.6139	172.6359	219.614	248.4815	200.2409	150.6063	210.8031	231.8851	179.3594	302.1998	235.1318	247.8111	170.5334	318.0286	129.6376	334.3023	282.6942	261.987	197.2591	85.2575	203.2531	196.4114	133.6525	172.2296	131.9648	125.0579	236.2281	186.9299	250.0226	173.4839	130.545	253.4496	346.078
FLJ14662	84814	125.0262	349.8965	359.8616	309.4446	243.0967	264.7193	365.9471	27.0994	360.2596	249.0989	219.7581	58.452	176.8535	239.2445	363.3282	158.4117	58.4744	137.7077	372.3259	423.9008	354.2448	372.1508	244.2529	469.216	298.8442	538.7855	317.967	120.707	136.1523	241.867	60.5112	266.1513	480.7924	261.6465	205.5449	187.9779	187.4259	325.6401	181.5924	170.3121	274.8352	69.0817	130.4581	151.6473	104.2281	144.9942	359.5554	148.3126	528.5588	176.3774	152.4038	404.0943	224.0469	352.478	461.4388	179.0315	636.6519	196.291	170.7858	162.8338	258.5731
LOC439932	5465	1734.0046	1066.9427	1032.872	368.138	1079.8134	623.6422	829.1305	1099.3643	1978.2808	1462.3821	610.8871	665.7585	815.1899	1012.5862	628.0291	667.1492	1809.5154	650.3622	624.4879	1145.8098	787.5895	665.5615	261.4943	781.138	958.6685	522.9905	725.8077	1481.5227	1497.3243	963.3436	1181.5336	782.4406	525.7663	1364.3906	1595.1243	821.4313	744.484	702.1277	1023.8719	556.4147	466.7505	536.2258	770.0307	532.9457	809.2429	632.5278	404.4459	285.524	862.4385	465.1021	868.5418	1358.7005	981.8182	799.4442	542.7738	791.3493	537.0052	1187.4673	538.9734	260.8636	207.7257
PPARD	5467	1766.7296	2336.784	1522.4913	1324.8402	914.8909	1295.1164	1765.1806	1645.7009	1419.1934	1040.5706	1081.6532	1839.257	1415.1899	1849.2954	1819.0137	1840.5542	2327.988	1070.3025	1497.9518	1538.5194	1699.284	2689.1836	945.977	2035.4911	1497.5497	1674.6227	1469.2802	1198.8917	1508.9043	1939.355	1574.3349	1871.3418	1352.9648	1599.2342	1535.8509	1440.7064	1228.4698	1259.286	1573.0647	1182.4393	907.9471	1180.7077	1020.2805	1316.8605	2035.8899	1102.033	1348.4407	948.4902	1355.1885	2174.6667	1660.8817	1762.7948	2086.217	1745.7156	1743.3571	1652.6563	2601.6849	1581.171	1158.7452	1178.5543	1154.5132
PPARGC1A	10891	352.4229	966.8737	221.1073	87.714	589.5852	331.173	154.5289	1664.7708	477.2607	523.9666	1108.5349	1028.8545	487.5226	147.4263	210.4728	239.8925	1303.4464	158.8411	456.9868	384.0661	623.5936	89.1007	317.2414	259.935	407.9519	265.7073	236.1509	1862.2894	504.9566	683.7677	465.832	316.3998	183.6434	296.7454	222.7533	240.1177	1311.5065	559.322	359.3211	741.5769	1162.965	1018.5341	502.9609	375.969	239.4297	258.1511	239.5597	271.3144	435.2541	436.0332	403.3513	113.0396	188.8563	697.5452	180.8166	1051.622	85.8773	276.303	272.18	161.4608	114.3082
PPARGC1B	133522	5.4542	15.528	25.9516	14.3473	1.5131	37.6084	15.7353	35.1288	20.7344	51.8445	29.2339	4.4582	15.9132	11.2079	49.8221	31.8478	7.7966	69.8764	46.8821	11.6498	33.7538	4.1442	8.046	6.3318	14.4244	10.53	20.7639	23.8797	8.7727	41.5387	4.1732	17.1176	9.6373	16.5922	7.1702	7.3179	12.3369	13.7036	8.2793	33.4127	3.6506	9.6883	2.0512	14.5349	5.8997	10.7403	8.6328	21.3144	4.5392	21.2124	11.171	1.7802	2.9326	22.6957	8.7492	6.7701	7.6094	11.2166	17.1103	16.4756	10.6425
PPARG2	5468	40.6965	52.1049	46.7128	31.3031	102.8874	8.7631	48.0129	13.0478	24.8072	40.4939	52.4194	25.7585	65.4611	90.956	86.426	43.4288	9.2141	5.1129	35.0478	12.4014	46.7099	42.271	32.1839	46.655	39.5747	26.325	65.3909	12.7576	10.5272	7.365	10.9546	48.5919	21.4161	54.8819	13.3843	26.5273	14.7094	9.7367	18.7664	23.6673	30.2475	17.6917	22.1533	52.3256	69.8132	27.618	114.816	12.4334	2.0174	29.8545	11.9689	18.6916	63.9296	28.717	26.5716	18.4297	18.8423	41.5015	23.7643	12.9059	9.8542
PPAT	5471	380.1133	391.3043	219.3772	287.9237	253.1837	524.3268	242.4854	406.825	910.0906	494.5165	394.1532	706.3777	581.5552	313.8198	359.939	679.1438	363.6041	411.078	294.4925	314.9192	222.6389	231.2474	212.6437	171.2905	231.9001	747.2797	264.6626	421.3295	302.8336	372.6696	388.1064	283.2689	323.9192	439.0555	442.1606	267.1024	334.9941	420.1226	307.4376	578.6899	545.4984	350.4634	426.6553	343.5078	244.8378	284.2348	207.6184	276.643	320.7666	217.6238	357.0716	186.9159	218.7683	373.321	325.0162	267.0428	237.7027	342.4811	457.2243	175.4651	128.8924
PPBPP2	10895	1.2587	0	0.346	0	0	0	0.4035	0	0	0	0	0	0	0	0	0.4136	0	0	0	0	0.3409	0	0	0.3333	0.3699	0	0	0	0.3509	0	0	0	0.5354	1.9145	1.434	1.3721	0	0	0	0	0	0	0	1.4535	0	0	0	0	0.5044	0	0.399	0.8901	0	0	0	0	0	0	0	0	0
LOC90374	5473	3.776	11.3872	0.346	10.4344	1.5131	1.8257	3.6312	4.0147	1.481	1.2271	0	0.4954	0	6.035	1.0168	7.0313	7.7966	3.4086	3.1862	2.2548	1.3638	0	16.6667	0.9998	0.7397	0	2.4793	57.9001	0	0.2946	0	0.5522	0	1.2763	0	1.3721	0	0	0	116.0164	4.6936	1.6849	0.4102	0	0	0	2.1582	0.8881	5.0435	1.1785	0	0	1.173	0.4632	0.6481	1.1283	0	0	0.6337	0	1.5767
LOC146003	60490	152.7166	108.6957	89.6194	104.6699	95.8265	63.5326	78.6766	76.2797	131.4411	66.5695	75.9409	174.8607	98.7342	100.4396	90.4931	88.9257	125.4541	83.5109	87.8471	85.3063	75.0085	87.443	283.908	95.3095	87.2862	83.1871	79.3368	91.5934	84.5688	66.8743	66.771	105.4666	56.7528	71.4742	54.9713	119.8302	96.7972	70.6816	59.6109	86.7803	168.4474	119.6293	133.74	76.0659	130.7768	84.7718	147.189	91.0302	106.4179	145.3444	79.7925	94.7931	125.5132	139.4164	67.4012	91.3963	79.355	62.8131	104.8796	155.6944	207.7257
PPCS	79717	305.0136	614.5618	203.8062	127.8212	856.3863	117.937	290.0948	96.0187	538.353	65.0357	574.2608	504.7678	577.2152	451.7626	376.8853	191.0868	262.603	35.7904	523.4411	149.9436	332.4241	438.8728	243.6782	150.2958	265.5571	147.4201	174.7889	115.8002	210.1939	194.7309	234.2201	126.4495	296.0782	369.4959	292.543	224.1099	197.3903	117.5622	199.8068	223.6796	707.1662	104.0438	54.5626	134.2054	458.7021	222.8615	312.5067	176.2877	219.3923	122.9535	208.6575	133.5113	355.4252	392.7744	294.232	257.6399	277.9237	318.5523	78.2636	140.5917	95.7824
PPDPF	79144	953.2201	1066.2526	1160.8997	2009.5964	1210.44	1552.168	1355.6587	730.6792	1927.9259	1409.9241	1405.2419	1304.2724	2080.2893	1166.4786	1313.3367	746.5619	934.1721	831.7	1203.0041	1078.1661	1567.3372	1881.8898	1690.8046	1303.6741	1179.1031	821.3408	1034.1675	700.6892	1128.1691	1478.8945	1287.9499	1895.6378	989.9612	935.5456	969.8853	1302.5815	946.6192	1079.6971	1510.1421	1413.0799	1560.3549	1341.6175	542.7548	850.7752	1218.7807	1479.4783	1704.543	1159.8579	1864.582	1370.9513	1425.0948	2112.1495	1670.3812	2931.4497	1737.5243	1575.9285	1551.5898	1004.2623	1101.3942	2163.5203	1902.6409
PPEF1	5475	2.0978	3.4507	4.1522	4.239	6.5566	9.4934	3.2278	5.353	8.1456	0.9203	10.0806	3.4675	16.2749	1.2932	9.8288	0	1.772	3.4086	367.7742	4.5096	88.9874	2.4865	5.7471	7.3315	29.5885	2.457	50.2053	12.1034	7.0182	48.3145	6.2598	6.074	18.2037	10.2106	1.912	14.6357	7.1174	12.6217	8.8312	12.9938	16.6883	7.5821	9.8459	12.1124	4.4248	13.0418	5.1797	20.4263	3.5305	4.3211	11.5699	11.1259	3.5191	39.8333	5.1847	4.1373	0.7247	7.1039	0.3169	13.4551	26.8033
PPEF2	5470	0	0.6901	0.346	0.3261	0.5044	1.0954	0	0	0	0	0.336	0	0.3617	0	0	0	0	0.3409	0	0.3758	0	0	0	1.333	0.3699	0	0.3099	0	0	0.2946	0	0	0.5354	0	0	0.4574	0.4745	0.3606	0	0.4641	0	0	0	0	0.4916	0.3836	1.2949	0.444	0.5044	0.7856	0.7979	0	0	0.4632	1.2962	0	1.0871	0	0.3169	0	0
PPFIA1	8500	1947.5393	2612.3499	1157.7163	1227.9896	1560.9431	1131.3117	1411.2568	1394.4162	3050.8325	2700.6734	1261.7238	2292.9684	3827.0995	2038.4753	2088.0902	1796.2651	1616.3374	1351.7853	915.767	1747.8091	1287.3577	2967.1363	417.2414	2516.8741	2305.6496	1189.1085	1792.7543	2202.7485	1968.0288	1992.277	2380.7564	1684.6604	1440.5836	2397.5175	2409.5793	1492.8005	2601.1246	1481.3704	1459.8593	1613.0226	2243.5212	1951.5206	2639.0886	1326.0465	1608.6332	1675.4661	1743.8092	1151.825	1621.4601	1449.8144	2595.9226	2133.4134	2916.6158	1348.7263	1116.873	941.3597	2042.8988	1389.333	1622.5222	1448.4657	573.8944
PPFIA2	8499	110.3419	111.8012	269.5502	219.7741	38.3306	629.4843	469.6389	459.0164	684.2341	578.2652	805.1075	114.9226	96.2025	95.2667	253.8553	278.358	131.8331	743.758	1871.6431	510.7103	863.9618	102.3622	31.0345	250.9373	619.1401	246.4022	676.842	446.5177	47.0217	627.7936	223.7872	210.381	442.2433	362.4761	192.6386	363.1495	221.5896	541.6516	370.3601	560.1272	239.8941	187.8686	322.0427	479.6512	106.1947	395.8573	172.224	611.0124	75.1482	324.4716	287.2531	65.4206	111.437	400.1853	468.2437	102.6798	116.6772	309.579	501.2674	95.833	46.1175
PPFIA3	8541	325.9912	347.481	420.0692	558.8915	234.5228	548.0602	647.5691	476.4135	375.4401	252.4733	599.7984	437.3994	266.9078	376.7562	355.194	184.8826	478.4265	433.2339	3472.9176	917.3243	1774.6335	363.0336	475.8621	593.185	635.7836	438.7504	866.5065	656.8553	542.1528	1029.6287	900.8868	702.9266	687.4582	821.9528	454.1109	944.0057	638.1969	642.6253	1022.768	1099.8356	568.4448	556.0236	398.3484	771.3178	343.1662	457.9977	515.8088	1252.6643	852.8559	746.3632	673.0501	630.1736	611.1437	1529.4118	616.0078	459.9906	243.5003	867.0455	386.2484	501.4073	1065.4316
LOC101059970	8497	105.3073	227.0531	114.1869	81.1925	276.3838	307.0744	611.6603	500.5018	192.5334	194.1867	747.3118	122.8483	139.9638	110.3542	148.4494	65.35	183.9284	219.1734	2676.832	507.3281	1110.808	276.005	106.8966	251.6038	487.4711	164.6192	508.5612	428.5261	203.8775	450.7387	281.6901	344.561	623.7451	529.6745	157.7438	348.5137	516.726	357.7353	756.7269	1020.4804	522.552	320.556	226.8657	682.1705	226.1554	358.6498	173.9506	901.421	288.9926	487.493	704.9671	176.235	145.4545	620.6577	243.6811	157.5929	100.3714	420.6236	144.8035	100.2265	208.1198
PPFIBP1	8496	150.1993	380.9524	237.0242	176.0802	204.7661	813.8749	558.4023	478.7554	938.6004	3234.9107	662.9704	210.5263	736.3472	390.5505	705.6431	411.5397	568.4416	384.4908	1384.1602	406.9899	828.5032	73.7671	341.954	280.9298	762.6445	700.5967	626.0169	623.4891	311.6063	514.6671	177.8821	325.7869	439.5663	315.2521	190.2486	235.5441	401.4235	352.326	581.206	488.1971	647.1927	315.08	224.4043	562.0155	193.2153	418.8723	357.8289	640.7638	178.0356	269.4764	436.8642	134.4014	245.7478	565.0764	570.9657	300.5172	140.5924	243.4009	193.5995	772.7054	365.3922
PPFIBP2	8495	270.1909	491.3734	462.6298	164.0154	627.9158	869.7398	297.3573	1019.4045	292.1324	2959.7362	255.0403	130.2786	248.1013	340.9773	656.4989	571.6058	599.6279	553.2169	224.8521	446.8245	408.4555	242.8512	812.069	373.24	693.8511	231.6602	639.9628	335.2971	607.4217	322.2929	197.1831	630.0387	303.5738	300.5743	380.0191	288.5986	316.4887	813.9199	487.926	752.2504	437.546	751.8955	356.9136	569.2829	431.6618	652.4741	794.6477	225.5773	409.5322	1100.2965	485.5376	303.5158	468.6217	959.2404	144.5237	1066.2906	215.5992	269.1991	464.512	702.6841	759.5585
HSPC206	51535	631.609	481.7115	671.2803	760.7315	661.7072	700.3195	699.2132	749.4145	747.9182	633.7909	692.2043	693.0031	737.7939	628.0707	777.1564	683.6935	702.0466	729.7827	835.685	672.6794	632.4582	686.2826	690.8046	689.3843	717.1521	486.1355	706.9032	688.2587	662.1633	674.9297	580.5947	713.9702	726.5426	628.5897	652.0076	642.1434	467.8529	819.6899	661.2391	729.9753	797.3872	720.3033	850.8491	733.8517	761.0619	684.3115	743.2826	910.302	699.5335	355.5046	672.2521	621.4152	558.9443	481.9361	928.7103	759.1349	766.7361	641.9652	883.3967	1060.7538	949.9409
PPIAL4A	653505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPIAL4C	653598	10.9083	17.9434	19.3772	23.8034	24.2088	20.8124	27.0325	13.0478	12.5887	20.247	16.8011	22.7864	16.6365	22.4157	17.2852	22.3348	16.6563	12.6118	21.848	15.7835	24.5482	23.2076	27.0115	16.6625	7.767	19.305	14.8756	16.0288	14.3872	16.203	9.3897	11.5958	16.0621	12.7632	15.2964	25.6126	17.0819	17.6704	22.0781	8.8172	8.3441	11.7944	9.4356	11.1434	9.3412	9.9731	8.2011	13.7655	19.6697	9.8206	21.544	10.6809	12.3167	16.6744	22.359	25.952	17.3929	14.2077	21.8631	20.5945	30.3508
PPIAL4D	645142	0	0.3451	1.3841	0.3261	1.0087	0.7303	1.2104	0.3346	0.3703	0.3068	1.0081	0	0.3617	0	1.6946	1.2408	1.4176	0	0.4552	0	1.7047	0.8288	0.5747	0.6665	0.3699	0.351	1.2396	0.6542	0	3.5352	1.0433	0.5522	0	1.2763	0.956	1.8295	1.4235	0	2.2078	0	0.5215	1.2637	1.2307	0.4845	0	0.3836	1.2949	0.8881	3.0261	1.9641	0.7979	0.445	0.5865	0.9264	0.6481	1.1283	0	1.4956	0.3169	2.4713	1.5767
PPIAL4E	730262	0.4196	0.3451	0.346	0	0	0	0	0	0	0.3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324	0	0	0	0	0	0
PPIAL4G	644591	5.4542	9.6618	9.3426	13.369	13.6175	8.398	14.1214	8.6986	8.5159	7.0558	13.4409	8.4211	5.425	11.2079	9.8288	12.8218	9.5685	3.4086	14.5653	8.2676	14.3198	13.6759	21.2644	13.33	3.6986	10.179	10.5369	6.5424	9.4745	11.784	7.3031	7.1784	4.2832	4.4671	6.2141	10.0621	7.5919	8.6549	8.8312	3.7125	4.6936	7.5821	9.8459	5.814	7.8663	3.8358	3.4531	6.2167	7.0609	12.1775	6.3834	7.5656	9.9707	9.2635	12.9618	8.6507	7.247	8.2255	9.1888	11.5329	13.0075
PPIA	5478	2973.7781	2927.5362	3817.9931	3769.4198	4276.3838	3149.2469	6084.7287	2707.9291	3622.2198	2911.2662	3764.7849	4574.613	3598.5533	3091.6425	3564.8195	4377.6238	3123.9479	2497.4862	4076.9231	3223.6002	4142.5162	3405.719	8035.0575	3393.8182	2714.3782	3230.6072	3289.0679	3115.4829	2458.1104	3054.1233	3218.049	3468.2496	2673.27	2149.9681	2708.413	4450.6392	2428.9442	3264.6953	3324.4101	3134.7635	3669.8587	4488.6268	3137.1471	3195.2519	3444.9361	3001.1507	3942.592	3711.8117	4423.654	2617.7707	3350.0898	2759.6796	2709.0909	3264.0111	3148.0881	3609.9671	3413.715	3310.7754	4133.7136	4370.9755	7031.9275
