Composite.Element.REF	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
PIK3CA |PI3K-p110-alpha	0.0300661259999999	0.0409930594999998	-0.147359113	0.387787647	-0.1101434645	0.4007347175	0.21703449	0.319889918	-0.1548638385	-0.4824988935	-0.431811642	-0.528816365	-0.314423784499999	0.283483982	-0.6602260745	-0.0511794475	0.0130282330000001	0.0750648044999997	-0.014613945	0.072366043	-0.140837441	-0.4060608655	-0.079781354	0.577431908	-0.2266327705	-0.1179333505	-0.0425115839999999	0.1033886105	0.051360936	0.140768616	0.0613155954999999	-0.0631335634999999	0.3042580865	0.168888013	-0.1987669295	-0.301027644	-0.100043262	-0.217994369	-0.137804533	-0.01470841	-0.18722784	-0.03741854	0.0178189950000001	-0.158938217	-0.046751312	0.469140221	-0.041071589	0.10481176	0.240734163	0.324588724	0.1902079775	0.2131482285	-0.1905587245	0.183998842	0.100992878	0.319467332	0.0385416170000001	0.072197762	0.13597387	0.105706592	-0.1929641355
PIK3R1/2|PI3K-p85	0.4188948385	0.334686125	-0.1041339415	0.1100813445	0.0750088750000001	0.199211009	0.2957946615	0.4672318285	-0.0540465089999999	-0.025044243	-0.5712263265	-0.0447194745	-0.0909813379999989	0.1124300865	0.271861458	-0.312698666	0.0304450095000002	0	0.1460927095	-0.1259555475	-0.0871638144999998	-0.403251064	-0.1645221965	0.2062429145	-0.135421083	-0.408756926	0.2186019455	-0.241773681	0.1717433695	0.0233431685000002	-0.00213531300000003	0.0827154800000003	0.144665623	0.340698761500001	-0.160793916	0.169398093	0.00964594900000004	-0.321214268	0.194720629	0.131172684	-0.225753868	-0.106300022	-0.0278514009999999	0.14330339	-0.102730515	0.421031542	-0.0583260319999999	0.109090457	0.328117736	0.168419593	0.113288163	0.548542276	-0.160586216	0.2447790525	-0.1300425075	0.24205076	-0.0198809919999999	-0.0789834669999999	-0.104857675	-0.262570968	0.214506321
PRKCA |PKC-alpha	-0.0134887139999997	0.2206396135	0.0700194570000005	0.547464244000001	1.2776986775	-0.2378487095	0.0235570710000003	-0.806098401999999	-0.568151004499999	0.5916147495	-0.629524336	-0.0155763049999995	-0.275121427499998	0.285861326	0.2370341035	0.3452738775	-0.112977798	0.1967386665	-0.0104481939999997	0.211977758000001	-0.0402836869999997	-0.4188169395	0.0365258390000004	-0.112300554999999	-0.0115355754999995	-0.4540771695	0.786996928000001	-0.0649804954999995	0.0240196740000004	-0.264888724999999	-0.536920965499999	0.2793297075	0.137072235500001	0.534209434000001	0.354923489500001	-0.402288731	-0.105997295	-0.690309714	0.898933325	0.0873821720000003	-0.122042019	0.085321749	0.855245146	-0.25398505	-0.0554109049999999	-1.257095084	-0.559133222	0.253273669	0.731540831	0.575981225	-0.527996642499999	-0.3712832275	-0.244837865499999	0.475288035000001	0.416509619	-0.139901203	0.32176246	0.418604573	0.148581103	0	-0.5970043245
PRKCA |PKC-alpha_pS657	0.2772684205	0.290551515	0.0257026005	0.5369585865	1.1401097	0.0276738010000002	-0.1208241085	-0.7106083325	-0.363937065	0.449255669	-1.1666777495	-0.2019136865	-0.514143855999999	0.5697227795	-0.707599198	0.341895798	-0.0884029735	0.315604059	0.0124390455	0.2287726045	0.0947131735000001	-0.570569478	-0.0788617355000001	-0.1391721205	-0.0977552859999999	-0.499339892	1.1133280025	0.0214180659999998	0.1833492865	-0.1928804575	-0.2796231	0.484992219	0.267653287	0.618831741500001	0.541393729	-0.156447355	-0.274762018	-0.427174741	0.637193335	-0.0635245850000001	0.158368161	0.357192161	0.75112226	-0.0307530989999999	-0.000960296999999888	-0.989688621	-0.466199901	0.440141396	0.678648218	0.414570217	-0.365324502	-0.165283109	-0.153849096	0.5387258185	0.4929150605	-0.084897184	0.618927108	0.394948882	0.413824627	0.316830781	-0.840390345
PRKCD|PKC-delta_pS664	0.333715762	0.2655799125	0.0506131850000001	0.093628134	1.5284725585	-0.3687531175	-0.221270318	-0.988459983	-0.4461109695	0.7854354285	0.111432357	0.1922394	-0.712935691499999	0.0864226569999999	0.5788038355	0.4088635095	-0.133642903	0.9780920965	0.0906484010000001	-0.0303614509999999	0.425291318	-0.4721817095	0.422101492	-0.063049629	-0.1372884985	-0.3416160245	0.521672014	-0.0674556735	0.295556369	0.0179474510000001	-0.3839969805	0.3111377935	0.00192801650000018	0.236928724	0.4141504165	-0.405503699	-0.499396636	-0.65935246	0.684805764	0.006631953	-0.206773915	0.260771396	1.123155508	-0.198235552	0.151365941	-0.771770706	-0.592227882	0.499660877	1.069037524	0.369812262	-0.6569080965	-0.2134834705	-0.3316586635	0.646134772	0.574980482	-0.404717026	0.530228119	0.735396335	0.251288022	0.578289586	-0.2002946855
PKC|PKC-pan_BetaII_pS660	-0.3477636535	0.378296885	0.0584188525000001	-0.2050927395	1.362543765	-0.776424292	-0.5041102565	-1.3569797445	-0.882718019	0.337560352	-1.7732131695	0.5340094675	-0.966397055999999	0.0175248624999999	0.132239595	0.309848864	0.7294596085	-0.143349111	0.6718660675	-0.1782603025	0.8074880115	0.0307106190000002	0.5931153465	-0.5235590295	-0.30192407	-0.513082913	0.8581266215	-0.586318748	0.5654551375	-0.7773085385	-1.247759659	0.0956009170000003	0.00205708100000024	0.4746776815	0.571234985	-0.481037087	-0.746794733	-0.772360627	0.483205806	0.0551089819999999	-0.207631531	0.466476094	0.790129575	-0.174058927	0.00970363699999999	-0.954114461	-0.603204332	0.063730448	0.424069999	0.238515276	-0.878811109	-1.11130603	-0.665211913	0.2274066395	-0.0481190585	-0.639150071	0.618111341	0.242422954	0.31284266	0.106240506	-1.044547438
PGR|PR	0.250345902	-0.1227328615	-0.071600452	0.153800682	-0.1759669955	0.0753121065	0.07254192	-0.00560045500000006	-0.1060309515	0.0576011484999999	0.136511929	-0.0416999580000001	0.033066833500001	0.0287386179999999	0.00819914050000004	0.1606136515	0.176917748	0.0191991724999998	-0.115020204	-0.02535744	-0.00258073600000008	-0.0777180124999999	0.172431524	0.108072618	0.1352223415	0.0737857964999999	0.0923252100000001	0.0935554835	0.00635735400000004	-0.235728411	0.0218073374999999	0.0634730165000001	-0.0963057004999998	-0.0427166819999998	0.0856284945	-0.0782493440000001	0.101326717	0.130286348	-0.06934178	-0.014250572	0.004747901	-0.0428148500000001	-0.0111667029999999	0.0279796790000001	-0.025983891	0.0483329560000001	0.081308472	0.0699141190000001	-0.0625209379999999	-0.14788404	-0.0842251594999999	0.0363980355	-0.0726219845	0.075728108	0.146965605	0.033414432	-0.0210881399999999	-0.042280938	-0.071776862	0.0376023619999998	-0.0650946285000001
AKT1S1|PRAS40_pT246	0.4129271495	-0.0671770670000003	0.2220069175	-0.4309538225	-0.110223733	-0.244979395	0.1617887245	-0.0682968555	0.493494913	0.514192664	-0.0572413995	0.1492985305	0.262129479000001	-0.1612228005	0	0.216322263	-0.3639855645	0.526917599	-0.0752355955	0.0698011575000002	0.6155700905	0.472338739	-0.2422032685	0.2059811095	0.579591656	0.177730735	-0.1352795625	0	-0.1099418855	0.3362034425	0.147294714	-0.0917118109999999	0.309916321	0.00595992650000032	0.023206071	-0.213782263	-0.062799878	-0.0292958	0.232551233	0.148657581	0.283146483	0.272643207	0.240904036	-0.133886589	0.305379347	-0.195154893	-0.00379513399999998	0.178902285	0.511062555	0.126251257	0.203381543	0.36820906	0.186415051	-0.0975299085	-0.2555882295	-0.0875161390000001	0.319438902	0.24789151	0.190559137	0.0642174839999998	0.119383742
PRDX1|PRDX1	0.3984033825	0.0632996679999996	0.0766552995000001	0.3383343735	-0.084948778	0.371666941	0.00965657149999999	-0.4003874185	0.485622921	0.779708853	0.4306197965	0.0908860564999999	-0.563497694999999	-0.2781181345	-0.060589562	0.0152724519999999	-0.1194679575	0.783894405	-0.4580528335	-0.1346006835	-0.2338171765	-0.585093065	-0.0752031155	-0.4112635635	-0.07647654	0.263135569	0.1355876425	0.1475273	0.2235872495	-0.0207621235	0.133298885	0.526151534	0.00977989400000012	-0.2775834805	0.104219743	-0.291666027	0.101484536	-0.060760856	-0.157007897	-0.399461097	0.064613157	0	-0.02559537	-0.142848569	0.148012609	-0.075067452	-0.046412982	0.670067383	0.116833285	0.560508399	-0.622427955	0.262639682	0.121792083	0.6019932115	-0.0463617095	-0.16114005	-0.000180503999999942	-0.157475322	-0.479447351	0.0245946469999998	0.00682942599999992
PREX1|PREX1	0.4032105095	-0.201501159	0.1591577025	0.2076031375	-0.0815727270000002	0.51483114	-1.3235979085	-0.6707774855	0.109400754	0.668281707	0.5136320885	0.4437921585	0.521901869000001	-0.3130797805	-0.216075707	0.859429548	-0.5575832715	1.319603696	-0.4291515585	0.3991119665	0.5429234715	-0.232661336	0.6305613675	0.5687130895	-0.0053719090000004	-0.138934854	-0.5022768415	0.336643275	-0.2490930905	0.4444490915	0.0347380349999996	0.498185918	0.598569418	-0.3048947645	0.46290754	-0.0151441920000002	-0.276315783	-0.201510663	0.610935707	-0.048905284	0.209215226	0.346860452	0.501724874	-0.450480984	0.016795098	0.193104049	-0.053307609	-0.079456204	0.56349355	0.490149621	0.673257858	0.0862705999999998	0.941775309	0.1948379535	0.2847824065	0.358814865	0.612491028	0.537903527	0.940828719	0.355876806	0.219764866
PTEN|PTEN	-0.4195650745	-0.00800574100000007	-0.2662295505	-0.0552307914999998	0.151225359	-0.290995285	-0.2110781795	-0.4876563675	-0.4033684	0.022225546	-0.5139891495	-0.00505510549999999	-0.325173815999999	-0.2430804835	0.744167753	0.119769326	0.6378135425	0.013706193	0.2403537595	-0.2251595205	0.1243680635	-0.197929301	0.2515505065	-0.3713672525	-0.12908973	-0.18724555	0.4581625345	-0.310301072	0.4962818085	-0.1749618955	-0.36496947	0.156973549	-0.0743105419999996	0.1187653105	0.165426621	-0.261535582	0.150453283	-0.152907051	0.115788999	0.075880156	-0.218542526	0.039546561	-0.070304876	0.289075713	0.060268258	-0.366779704	0.049289764	-0.145361731	-0.070319437	0.160698377	-0.221356742	-0.282632316	-0.360393188	0.2216426955	-0.0712988784999999	-0.249024978	-0.0888325279999999	-0.229990921	0.100177961	-0.100458115	-1.198912649
PXN|Paxillin	-0.1852623575	-0.107142404	-0.1939360245	0.1652685545	-0.326777004	-0.395030374	0.1265601175	-0.3154592575	-0.034524394	0.436790519	0.5315478875	-0.0532067505000001	0.749705964000001	-0.1383124875	-0.312352617	0.057487722	-0.2873412955	0.155310608	0.00325553250000001	-0.0206549115	0.2220617025	0.150426597	0.0364395225	0.0463397835	0.11380759	-0.014696538	0.3804346345	-0.313269608	-0.2678559225	-0.1851737575	-0.280415683	-0.0215250239999999	0.401295273	0.2750366415	-0.104653196	0.0639454359999998	0.088620286	-0.114184007	0.212467535	0.099121548	-0.34167197	-0.116013749	-0.110829397	0.17613782	-0.036585474	0.723898604	-0.014425043	0.234370957	0.206398416	0.132872366	-0.183825483	0.139936081	0.102515372	-0.2576019855	-0.1815773535	0.32064124	0.342994555	-0.212955265	0.402141376	-0.251717816	0.266914641
RBM15|RBM15	-0.642732653	-0.1084404045	0.706054405	-0.930628518	0.1956774645	-0.0930701984999999	0.101705194	-0.159443106	0.2570225375	0.5427721835	0.017665271	0.429633421	0.953211917500001	0.11982564	-1.0214637005	-0.4284544085	-0.444687997	-0.5201341895	0.08475385	0.117839126	-0.020973947	1.4085753795	-0.173945731	-0.326118311	0.0040767275000001	0.1548378405	0.615390253	-0.4977338955	-0.261223314	0.093782394	0.4425917575	0.3073383365	0.0117855415000002	0.755824007	-0.3396156455	-0.309994585	-0.48770265	-0.231011637	0.082733201	0.151844725	-0.029391393	-0.026034712	-0.280321533	-0.090278505	0.079395439	-0.734723474	-0.112786206	-0.144467854	-0.136282448	-0.147859746	0.8881663535	0.00281697849999984	0.2045437515	0	0.179191076	-0.125321951	0.234236378	-0.153129824	0.111112787	-0.0572671890000002	0.4096991635
RAB11A RAB11B|Rab11	0.0516213864999999	-0.0787315090000003	-0.1284218775	0.0563008965	0.0384156829999999	0.22883599	0.1029109635	0.3694625795	-0.0360270590000001	-0.113161025	0.0942146125	-0.1836714905	-0.202098170999999	0.1494065215	0.0498021870000001	0.138367707	0.1070194855	0.0186471769999997	-0.0672901895	0.1509792325	-0.0243898335000002	-0.300066173	0.1586889665	0.1047762225	0.10116662	0.300960606	-0.0237529905	0.362683196	0.0130698284999998	0.1048995685	0.254164001	0	0.0600882560000001	-0.0517902275	0.0288524219999998	0.110326708	0.117997908	-0.07116651	-0.036262465	-0.162237931	-0.082359396	0.635879407	0.00376316100000001	0.139779693	-0.271792624	0.461357944	-0.045439224	-0.167373573	-0.00177476099999993	-0.144817261	-0.0730753900000001	0.225838056	0.271194276	0.0558363325	0.2648788105	0.269371088	0.470358082	-0.120853703	-0.09243716	-0.0044331410000002	-0.287290161
RAB25|Rab25	0.0301122385000001	0.0382529999999999	-0.0303825214999999	0.1431861015	-0.0708717789999998	0.31281352	0.2349432355	0.1916372205	-0.00978762499999986	-0.040206347	-0.3247156165	-0.3003752995	-0.340596509999999	0.1235325445	-0.165385534	0.0436830930000001	0.1110636685	-0.170716654	-0.0607107894999999	0.0626505695000001	-0.0148122954999999	-0.234669512	0.2255620305	0.0532069545000001	0.407628173	0.12540231	-0.0586951874999998	0.358373056	-0.0624876135	0.0196392225000001	0.183926122	-0.0470658909999997	-0.0241896729999997	-0.1600114165	0.138576928	-0.209485393	0.0758872859999993	0.358290644	-0.0746759600000001	0.0766185909999995	0.203046697	-0.0288641680000012	0.193779616	-0.214386954000001	0.0380800149999995	0.158287675999999	0.0471191279999988	-0.00308607800000132	0.112510927	-0.025206879	-0.165568172	0.313936685	-0.0212946349999998	0.0262844275	0.4388117895	-0.0149197310000011	-0.116980540000001	0.204410720999999	-0.106487104	0.146163521999999	-0.169417301
RAD50|Rad50	-0.175626012	0.00851240549999976	0.179410381	-0.153183188	0.0143470865	0.1954651405	-0.0349593389999999	0.210411693	0.2162329055	0.6297728275	0.437230864	-0.0855382520000001	0.590422131500001	0.31151792	-0.4964759165	0.0312151594999999	-0.471602001	-0.1305898575	-0.018453711	0.276258441	-0.0231090630000001	0.7005471585	-0.00475203800000001	0.203864743	0.0577614734999999	0.0524720865	0.251863971	0.0244427345	-0.267605747	0.214160762	0.3339471265	-0.0134316425	-0.1465159405	0.773358141	-0.1680531425	-0.281021953	-0.343872409	0.049066286	-0.157163579	-0.014658403	0.0444908000000001	-0.06971315	-0.0851395019999999	-0.0694640869999998	-0.053924036	-0.00514245799999991	-0.0413528309999999	-0.0687126559999999	-0.0982935659999999	-0.20839758	0.1070412445	-0.1797305845	0.0683129645	-0.12347739	0.193577216	-0.134468559	-0.0498706289999999	0.033523668	-0.078111837	-0.0364425840000002	0.6921643445
RAD51|Rad51	-0.0625603425000003	-0.251479012	0.0409782015	0.0120018955000001	-0.053495044	-0.0317277939999999	-0.3560244265	-0.2568598365	-0.509070495	0.91561796	0.7298108355	0.2411488625	0.711780428000001	-0.2483790215	0.060348576	0.463276525	-0.2249378075	0.104826919	0.0251280565	0.1203051995	0.0954634564999999	-0.0882470009999999	0.0824323105	-0.1142259305	-0.120400165	-0.057556346	-0.3032063095	0.114733052	-0.2535786905	-0.1982926625	-0.170551351	-0.13244133	-0.276940198	-0.1970647745	0.37018783	0.16066192	-0.107810557	0.383315916	-0.382828517	-0.0197713180000001	0.264123653	-0.110973413	0.0752814060000001	-0.286276062	0.061665089	0.0228377690000001	0.161913011	0.0458763290000001	-0.0502175809999998	-0.251598458	-0.508746433	-0.320895616	-0.471126086	-0.0304552155	-0.2024619335	0.096689067	-0.111755607	0.202151882	0.010024895	0.173645319	-0.000194583000000081
RPTOR|Raptor	0.1754902945	0.0386527309999998	0.1398208085	-0.0477596014999999	0.118411725	0.0702119080000001	0.0957829345	-0.3844948525	-0.255657416	-0.0128786279999999	-0.1282118455	-0.2053591985	0.227488941000001	-0.1002261245	0.166380807	0.092757592	0.1775554045	0.0154238259999999	-0.0209585715000001	-0.1429632515	-0.0274771894999999	0.546676582	0.0397010705	-0.2977506355	-0.0232234379999998	-0.00502667800000012	0.8095175525	-0.157053051	-0.0459142065	0.0880337484999999	0.386137454	0.150110572	-0.176850015	0.3446983905	-0.082437285	0.117521605	0.154668536	-0.369831636	0.12551161	-0.0639121020000001	-0.169726417	0.089649517	-0.116967106	0.201256704	0.0350273010000001	0.220964883	-0.136397066	-0.274284	0.0989570020000001	0.127634708	-0.0738213809999999	-0.0214489410000001	-0.182759035	0.1877065815	-0.1373473255	0	0.073400456	-0.211058198	-0.00984226500000007	-0.0796495510000003	0
RB1|Rb_pS807_S811	-1.346524499	0.3298995225	0.628934266	-1.007206198	0.3785624025	-0.9765398795	-0.832965155	-1.329915738	0.3104489665	-0.3523886935	-0.540319427	0.4698227	-0.193074313499999	-0.281036067	2.1732040995	-0.0930540975	-0.823925532	-0.6515928005	0.330102375	-0.073854886	0.105143175	0.7157997005	0.218708287	0.631342141	-0.6671486005	0.1162223485	-0.695906183	-0.4660909085	-0.456241088	-0.527726406	-0.5637331045	0.4392711195	0.1895635575	0.329262717	0.0802138485	-0.181097368	-0.300128331	-0.476263183	0.093656221	0.379232879	-0.135980129	0.351997173	-0.368523536	0.037652745	0.062378405	-1.075687945	-0.720625443	-0.525984776	-0.222135767	-0.041341659	1.3609465675	-0.8466399475	-0.7203263935	-0.702856639	-0.754613301	-1.300339305	-0.0136963519999999	-0.367227591	0.481764046	0.187712338	-0.5133718525
RICTOR|Rictor	0.0132883479999992	-0.0361505125000003	0.169776701	-0.20763369	-0.0456919425000002	-0.1001691305	0.209674385	-0.0915327390000003	-0.2183883405	-0.0320037015000005	-0.387623183	-0.116743240000001	0.139614702500001	0.384326161	-0.2295492195	0.0547875864999997	-0.195307606	-0.0416780845000004	-0.0100178600000003	0.0096592099999997	0.169465352	0.4497275765	0.0706137779999997	-0.30945642	0.3460239545	-0.0795746975000002	0.399463193	0.1449694835	-0.0429993300000001	0.315415038	0.0971455574999996	0.1438918975	0.3018877975	0.0919233509999999	-0.1075944415	-0.516071269	-0.031539581	-0.055981186	0.113298878	0.225639058	0.028671617	-0.0497966	0.00520265700000003	0.161881194	0.160633152	-0.122150163	-0.013031418	-0.084624935	0.11177114	0.034123849	0.7470342045	-0.0912378735000003	-0.1017556475	-0.304300144	0.00330399899999967	-0.099778173	-0.00141887999999994	-0.05748432	-0.00672344600000002	0.0673264459999998	-0.0542625755000004
RICTOR|Rictor_pT1135	0.103531511	0.0828162884999998	0.112572841	0.0503123390000001	-0.0845058325	-0.1811631775	0.175687131	0.426026041	0.0272082735	0.0349262385	0.060573909	0.148237823	0.165999207500001	0.0332624019999999	-0.1584717095	0.0304501644999999	-0.263703296	-0.0804477715000002	0.057688524	-0.069543133	0.188468022	0.2220867165	-0.223773462	0.3644106	0.1095913425	-0.0270849305	-0.131100875	-0.1034065295	-0.034174956	0.105317057	0.0140609604999999	-0.1029634335	0.2096620815	-0.112421554	-0.0135395275	0.30553156	0.104312341	-0.242855641	0.059245648	-0.00802148199999994	-0.0809628069999999	0.154966387	0.11772596	-0.0300571629999999	0.100290261	0.234958359	-0.0807185059999999	-0.019920019	0.372527977	0.176386542	0.0421039855000001	0.0626484184999998	0.1584209255	-0.092106243	-0.31412909	0.427364655	0.163115917	-0.037921903	0.279862309	-0.0422732600000002	-0.1620462235
RPS6|S6	-0.329522773	0.0584869494999997	0.18667705	-0.0509232039999999	0.2055325795	0.2964867465	0.378783979	-0.00854021599999999	0.2497566095	-0.1568429705	0.198822794	-0.182483315	0.182848591500001	0.331863506	-0.6066274075	-0.0148467855000001	0.00561551100000002	-0.0576333685000002	0.322660669	-0.263121972	0.294663339	0.3961877865	0.085485856	0	-0.00468309750000007	0.1350106225	0.387758458	0.2081845395	-0.167504385	0.0745116499999999	0.2570785325	0.2596533245	0.0206740475000001	0.677543893	-0.0312503385	-0.503129933	0.000153266000000027	-0.00565734599999999	0.057401939	0.458597775	0.159403514	-0.189904508	0.060936132	0.0963068910000001	0.216996316	0.708585056	0.025655261	-0.107906756	-0.425848754	0.148067854	0.2390631325	-0.0233611885	-0.1226580165	0.158030144	0.219441586	0.187916386	-0.0676319539999999	0.0344918950000001	0.499753862	0.0340325989999998	0.3637719525
RPS6|S6_pS235_S236	0.0328483230000001	0.4631063655	0.213433511	-0.405830619	-0.2744037565	0.2745222565	0.204736797	0.203805008	0.7567924435	-0.3137037735	0.346711617	0.890413004	0.699187844500001	-0.00571783099999995	-0.7031257555	0.4583184305	-0.427793374	0.1127621505	0.700377749	-0.0702535609999999	0.890540533	0.0917383915000001	-0.090013204	0.453935083	-1.84749999998512e-06	-0.2488172705	-0.730165975	0.3371860995	0.206197214	0.374363408	-0.1271326435	-0.4409603095	0.00787460350000013	0.0655614530000003	-0.0716936565	-0.340183718	-0.436778459	0.287416315	0.173677242	0.348319101	0.392989295	-0.130291434	0.0398059870000001	-0.622105408	0.105937903	0.633504486	-0.198795367	0.097116408	0.039398695	-0.072453881	0.2392750935	0.5136774555	0.1240934335	0.124636266	0.364172332	-0.572353093	0.314800339	0.297008219	1.124700693	0.136408431	0.8097520865
RPS6|S6_pS240_S244	0.33282272	-0.2141146995	0.0971301920000002	-0.335570698	-0.1507284125	0.2114745895	0.233099057	0.310408262	0.5683918685	-0.4798286215	0.593311733	0.887292792	0.500995769500001	0.177705631	-0.5572232695	0.5647861015	-0.0677057269999999	0.0139383375	0.445211741	0.0792982050000002	1.009638953	-0.1542165105	-0.0995906300000001	0.394090932	-0.0653494475	-0.0238526175	-0.344786349	0.2484641955	0.172033832	0.136604368	-0.0984654765	-0.5326826385	-0.2164133285	0.0652754610000001	-0.0256123114999999	-0.745226502	-0.252998523	0.249402291	0.038496947	0.221477203	0.260303106	-0.104984434	0.009203986	-0.571007287	0.0262405069999999	0.580398974	-0.0772686850000001	0.081679027	-0.027562695	-0.190700623	0.0379806025	0.4390536345	-0.0379502215	0.182602183	0.439118724	-0.851329168	0.263247768	0.23948877	0.79262154	0.0681149459999998	0.1495251845
SCD1|SCD1	-0.207983808	-0.00130481750000033	-0.129603021	0.293568407	-0.0370089195	0.3284772955	0.03238635	0.0399396350000001	0.0585847645000001	-0.1677019815	-0.219088096	-0.230691167	-0.218689175499999	0.0668239459999999	0.00697469949999996	0.1953552105	0.148135533	-0.1047475825	-0.043236138	0.042185648	0.080338679	-0.2149416985	0.168269915	0.0390585019999999	0.1555750375	0.0441310695	0.0122837070000001	0.2379761085	-0.0633767040000001	0	0.2009577905	0.0356672995000002	-0.0818547764999998	-0.150801428	0.2269425245	0.0104194259999999	0.0394295040000001	0.216869975	-0.033013065	0.004001108	0.137001328	0.0486723480000001	-0.000274724999999865	0.0251514920000001	-0.08095681	0.0480968220000001	0.121360285	0.0354393480000001	0.0146660480000002	-0.124374189	-0.1811057375	0.2412097905	-0.2618557895	0.100028179	0.195504073	-0.273903454	-0.0539563969999999	0.133340621	-0.226088877	0.120948162	-0.1956352855
SFRS1|SF2	-0.9063448855	0.344367971999999	0.4040284035	-0.0876725825000001	0.418101902	0.207111901	-0.00557886350000014	-0.2408628515	0.348397017	0.499765105	0.1031770715	0.2429526105	0.412077094000001	0.1831724565	0.296154879	-0.24518759	-0.2880356765	-0.0311286670000004	-0.1736288185	0.2062177335	-0.0459301015000003	0.680725375	-0.2407426485	0.0207630084999998	0.0228780119999996	0.0739039329999998	0.7472092725	-0.0682839040000003	0.0411423654999998	0.1670084385	0.55436433	0.518823146	0.147909477	0.8141039435	-0.0207842850000001	-0.267891926	0.0383706070000001	0.332186346	0.00224593399999999	-0.097722944	0.164607839	0.040067096	0.0435659030000001	-0.059622575	0.00812865900000004	-0.229667244	0.0089684940000001	0.236370826	-0.269714915	-0.090543078	0.642290489	0.166649564	0.550224156	0.2023107575	0.3640544965	-0.262726459	0.0884540730000001	0.291050298	-0.25886594	0.0552297219999999	0.3989501
STAT3|STAT3_pY705	0.8950216875	0.0540674729999997	0.7384660275	0.3171584435	-0.655889138	0.799549193	-0.1231581045	0.6396159645	0.0105126949999999	-0.636929074	0.3631355035	1.0744066875	0.406836930000001	1.1024045645	-0.848322656	-0.2612078	-0.8417878025	-0.109869616	-0.1270168515	1.0915714215	-0.3225338875	0.516696549	-0.2042705935	0.1561939295	-0.513907084	-0.255982669	-0.6134503635	0.363973402	-0.4974914715	0.7558420955	1.065441559	-0.0385555919999999	0.0656168260000001	0.0551480715000001	-0.413053561	-0.271662321	-0.307987009	0.053727725	-0.094372743	0.434633483	-0.032027053	-0.100013466	-0.161711014	-0.307828292	-0.230137255	0.593975126	0.0414240040000001	0.339472621	-0.0483514389999999	-0.017791924	0.47428257	0.0115719350000001	0.481573061	-0.4210095425	-0.4570887955	0.187966626	0.260255946	0.340659437	0.678114892	0.118621977	0.975471625
STAT5A|STAT5-alpha	-0.169067929	0.0538411474999998	-0.199615859	-0.378466171	-0.1011765555	-0.4589492215	-0.352318644	0.0769222820000001	0.4423414875	0.3447305055	-0.012364803	-0.0171226010000001	-0.306546426499999	0.0264008479999999	-0.4136034385	-0.3451275585	0.247035489	0.3441799095	0.157071329	0.038537673	0.0616768110000001	0.000812665500000032	0.048847166	-0.475646972	0.0302893325	-0.0848420985	0.749953524	-0.1710286295	0.379947674	0.543415881	-0.4340248315	0.0343022825000001	0.1469373075	0.256956085	-0.5089177005	-0.476302182	0.082627548	-0.411844564	0.383789394	0.13747156	-0.075805	-0.083385988	0.131498201	-0.17472621	0.021510317	-0.356324328	-0.326691937	-0.358279355	0.234105304	0.51725086	-0.0728006204999999	-0.5828743625	0.4359765835	-0.145035851	-0.112511076	-0.075096592	0.098304358	-0.205478565	0.367288782	-0.0909052260000002	0.9429044505
SHC1|Shc_pY317	0.0818176584999994	-0.116248092	-0.0652890715000002	0.1171238195	-0.0370601750000001	0.153638008	0.7158310275	-0.0955106535000001	0.130501969	-0.25615924	-0.1305463565	-0.3560904505	-0.302939427999999	0.1601017765	-0.366068802	0.0652884019999999	0.0948884244999999	-0.202918094	-0.1397822585	0.0724147394999999	0.0172230664999998	-0.195726183	0.2261127265	0.0205389044999998	0.291264476	0.194392202	-0.0608496405	0.412685749	-0.0283098735000001	-0.0198479695000001	0.0768444719999998	-0.098644146	0.0468242210000001	-0.1298620885	0.105771485	-0.41425086	0.13873916	0.260531638	-0.061487043	0.013624375	0.194542483	-0.0455418	0.0902564430000001	-0.178049729	0.014441481	-0.12680322	0.158773633	0.12829472	-0.03474099	-0.052407835	-0.305372559	0.333565381	-0.140252421	-0.00520939250000008	0.2114732445	0.0103174169999999	-0.0104808209999999	0.168505121	-0.162794942	0.0796499279999998	-0.219234143
